player,matches_2plus_overs,total_wickets,total_balls,total_runs,bowling_avg,economy,wickets_per_match,milestone_100_wickets,bowling_elo
KA Maharaj,87,96,1926,2314,24.104166666666668,7.2087227414330215,1.103448275862069,False,1532.1399520167934
KA Pollard,199,196,3612,4743,24.198979591836736,7.878737541528239,0.9849246231155779,True,1355.0060524173684
KAJ Roach,33,32,792,994,31.0625,7.53030303030303,0.9696969696969697,False,1477.3957805654713
KAR Hodge,7,3,150,219,73.0,8.76,0.42857142857142855,False,1477.2553846153846
KB Ahir,8,10,151,187,18.7,7.43046357615894,1.25,False,1499.3333333333333
KC Cariappa,37,44,838,916,20.818181818181817,6.558472553699285,1.1891891891891893,False,1510.3968716663449
KC D'Souza,4,4,92,84,21.0,5.478260869565217,1.0,False,1497.5043956043958
KC Hodsoll,1,2,18,20,10.0,6.666666666666667,2.0,False,1505.0
KC Ramamoorthy,2,4,47,46,11.5,5.872340425531915,2.0,False,1505.0833333333333
KD Mehta,2,4,43,43,10.75,6.0,2.0,False,1505.5
KD Mills,45,53,1005,1350,25.471698113207548,8.059701492537313,1.1777777777777778,False,1505.0992908134328
KD Pandey,1,1,12,11,11.0,5.5,1.0,False,1500.6666666666667
KD Shah,19,12,349,415,34.583333333333336,7.134670487106018,0.631578947368421,False,1468.1666666666665
KDA Lukies,15,31,393,358,11.548387096774194,5.465648854961832,2.066666666666667,False,1538.4258887902988
KH Pandya,165,139,3450,4151,29.863309352517987,7.219130434782609,0.8424242424242424,True,1289.1610226420753
KHM James,2,1,37,50,50.0,8.108108108108107,0.5,False,1495.34
KI Simmonds,7,7,121,151,21.571428571428573,7.4876033057851235,1.0,False,1491.6044444444444
KIC Asalanka,5,6,80,102,17.0,7.6499999999999995,1.2,False,1501.888888888889
KJ Abbott,27,36,595,819,22.75,8.258823529411764,1.3333333333333333,False,1491.012672819172
KJ Coetzer,1,2,18,16,8.0,5.333333333333333,2.0,False,1505.0
KJ Cottoy,5,9,98,99,11.0,6.061224489795919,1.8,False,1506.52
KJ Dudgeon,2,1,34,57,57.0,10.058823529411764,0.5,False,1494.547619047619
KJ Ferrary,7,12,142,151,12.583333333333334,6.380281690140845,1.7142857142857142,False,1520.0355054302424
KJ O'Brien,38,63,746,848,13.46031746031746,6.8203753351206435,1.6578947368421053,False,1575.2139858192493
KJ Patel,5,4,110,113,28.25,6.163636363636364,0.8,False,1496.7533333333336
KJ Young,3,3,73,94,31.333333333333332,7.726027397260275,1.0,False,1499.79
KK Ahmed,113,147,2602,3613,24.578231292517007,8.331283627978477,1.3008849557522124,True,1550.2967934250464
KK Cooper,80,111,1750,2305,20.765765765765767,7.902857142857142,1.3875,True,1561.5597384486853
KK Dobell,2,4,44,36,9.0,4.909090909090909,2.0,False,1510.0
KK Lin Thu,6,4,117,133,33.25,6.82051282051282,0.6666666666666666,False,1491.5390749601274
KK Nair,2,1,25,19,19.0,4.56,0.5,False,1496.9487179487178
KK Tillett,1,1,12,33,33.0,16.5,1.0,False,1497.0
KL Nagarkoti,16,13,298,432,33.23076923076923,8.697986577181208,0.8125,False,1479.6094736842108
KM Asif,22,25,478,692,27.68,8.686192468619247,1.1363636363636365,False,1498.5468240480598
KM Dabengwa,1,0,13,30,,13.846153846153847,0.0,False,1495.0
KM Jarvis,18,24,381,557,23.208333333333332,8.771653543307087,1.3333333333333333,False,1507.8511655011653
KMA Aziz,2,1,56,95,95.0,10.178571428571427,0.5,False,1495.1296296296296
KMA Paul,80,80,1626,2351,29.3875,8.675276752767529,1.0,False,1422.3326649543353
KMDN Kulasekara,67,85,1467,1746,20.541176470588237,7.141104294478527,1.2686567164179106,False,1539.253366535998
KN Gabhane,1,2,18,29,14.5,9.666666666666666,2.0,False,1504.2777777777778
KN Luitel,3,1,45,65,65.0,8.666666666666666,0.3333333333333333,False,1489.8333333333333
KO Meth,2,0,47,64,,8.170212765957448,0.0,False,1490.0
KOK Williams,80,116,1797,2546,21.948275862068964,8.500834724540901,1.45,True,1568.9218530786952
KP Appanna,11,11,210,262,23.818181818181817,7.485714285714286,1.0,False,1489.0112280701755
KP Meiyappan,18,31,390,446,14.387096774193548,6.861538461538461,1.7222222222222223,False,1533.878205128205
KP Pietersen,11,9,180,233,25.88888888888889,7.766666666666667,0.8181818181818182,False,1486.9423076923076
KR Ebanks,7,4,116,169,42.25,8.741379310344827,0.5714285714285714,False,1479.7666666666667
KR Jha,2,2,25,19,9.5,4.56,1.0,False,1500.6538461538462
KR Kakade,8,7,142,150,21.428571428571427,6.338028169014084,0.875,False,1497.0833333333333
KR Mahajan,1,1,13,14,14.0,6.461538461538462,1.0,False,1500.3461538461538
KR Mayers,52,36,868,1121,31.13888888888889,7.748847926267282,0.6923076923076923,False,1408.9500757675994
KR Sen,30,29,680,949,32.724137931034484,8.373529411764705,0.9666666666666667,False,1473.0347388868438
KR Singh,9,8,123,184,23.0,8.975609756097562,0.8888888888888888,False,1494.4372469635628
KRP Silva,1,0,12,19,,9.5,0.0,False,1495.0
KS Airee,10,16,220,230,14.375,6.272727272727273,1.6,False,1516.7752072488915
KS Bagabena,22,20,449,463,23.15,6.187082405345212,0.9090909090909091,False,1473.894424031421
KS Leverock,21,25,430,452,18.08,6.306976744186046,1.1904761904761905,False,1507.5694747552643
KS Lokuarachchi,2,2,39,48,24.0,7.384615384615385,1.0,False,1500.0714285714287
KS Sharma,1,0,25,21,,5.04,0.0,False,1495.82
KS Williamson,6,4,85,103,25.75,7.270588235294118,0.6666666666666666,False,1491.8076923076924
KT Maphaka,18,11,384,627,57.0,9.796875,0.6111111111111112,False,1461.751866554498
KTGD Prasad,1,0,18,37,,12.333333333333334,0.0,False,1495.0
KV Morea,24,42,513,619,14.738095238095237,7.239766081871345,1.75,False,1534.9033018443545
KV Sharma,115,121,2340,3086,25.50413223140496,7.912820512820513,1.0521739130434782,True,1441.2306471180464
KW Richardson,159,219,3597,4736,21.625570776255707,7.899916597164304,1.3773584905660377,True,1596.4005977055415
KY Wilfried,3,2,66,119,59.5,10.818181818181818,0.6666666666666666,False,1492.3076923076924
Kaleem Sana,41,67,936,930,13.880597014925373,5.961538461538462,1.6341463414634145,False,1559.1552136752136
Kaleemullah,42,40,823,978,24.45,7.130012150668287,0.9523809523809523,False,1487.7702654071074
Kamal Das,3,3,60,60,20.0,6.0,1.0,False,1501.6111111111113
Kamal Raiz,1,1,24,15,15.0,3.75,1.0,False,1501.25
Kamal Soukhiya,1,1,49,63,63.0,7.714285714285714,1.0,False,1499.9285714285713
Kamran Ahmadzai,5,8,108,139,17.375,7.722222222222222,1.6,False,1503.0530081300815
Kamran Ghulam,3,1,40,47,47.0,7.05,0.3333333333333333,False,1491.3076923076922
Kamran Khan,8,14,171,238,17.0,8.350877192982455,1.75,False,1503.9222222222224
Kamran Shazad,4,6,86,98,16.333333333333332,6.837209302325581,1.5,False,1508.8947368421054
Kamran Wahid,2,3,39,60,20.0,9.23076923076923,1.5,False,1503.8631578947368
Kangabam Singh,12,9,228,310,34.44444444444444,8.157894736842104,0.75,False,1481.0637606837608
Kanishk Seth,14,17,304,419,24.647058823529413,8.269736842105264,1.2142857142857142,False,1504.152962962963
Kant Singh,1,1,25,50,50.0,12.0,1.0,False,1498.5
Kanwar Abhinay,20,21,428,523,24.904761904761905,7.33177570093458,1.05,False,1489.8641880341881
Karan Dagar,2,5,49,29,5.8,3.5510204081632657,2.5,False,1506.0833333333333
Karan KC,74,107,1550,1987,18.570093457943926,7.691612903225807,1.445945945945946,True,1547.9315844000055
Karan Kaila,7,8,145,154,19.25,6.372413793103448,1.1428571428571428,False,1492.1666666666667
Karan Lal,3,3,55,49,16.333333333333332,5.345454545454546,1.0,False,1501.7280701754385
Karan Patel,5,5,85,99,19.8,6.988235294117647,1.0,False,1499.991452991453
Karan Thakur,2,0,43,50,,6.976744186046512,0.0,False,1490.5
Karanbir Singh,8,16,158,207,12.9375,7.860759493670886,2.0,False,1518.6336996336995
Karanveer Singh,10,17,237,338,19.88235294117647,8.556962025316455,1.7,False,1513.8366666666668
Karkir Taye,3,0,42,84,,12.0,0.0,False,1485.0
Karma Dorji,8,6,132,150,25.0,6.818181818181818,0.75,False,1486.4709956709958
Karthik Jayaraj,1,0,21,24,,6.857142857142857,0.0,False,1495.2142857142858
Karthik Pillai,2,0,33,48,,8.727272727272727,0.0,False,1490.0
Karthik Raman,6,9,104,182,20.22222222222222,10.5,1.5,False,1500.0
Kartik Tyagi,25,19,564,840,44.21052631578947,8.936170212765957,0.76,False,1467.06593606031
Kartikeya Kak,2,4,42,74,18.5,10.571428571428571,2.0,False,1503.9444444444443
Karweng NG,3,0,56,81,,8.678571428571429,0.0,False,1486.1666666666667
Kashif Bhatti,1,0,12,24,,12.0,0.0,False,1495.0
Kashif Daud,11,10,208,244,24.4,7.038461538461539,0.9090909090909091,False,1488.4982816014397
Kashif Khan,3,4,66,60,15.0,5.454545454545454,1.3333333333333333,False,1505.4444444444443
Kaushik Maity,1,0,12,18,,9.0,0.0,False,1495.0
Kawsar Khan,6,12,152,138,11.5,5.447368421052632,2.0,False,1512.7523076923076
Kengo Bam,3,2,56,92,46.0,9.857142857142856,0.6666666666666666,False,1495.0
Khaibar Deldar,4,4,75,109,27.25,8.72,1.0,False,1498.9719576719576
Khalander Mustafa,2,4,47,55,13.75,7.021276595744681,2.0,False,1505.590909090909
Khaled Ahmed,1,0,24,38,,9.5,0.0,False,1495.0
Khalid Ahmadi,25,46,645,682,14.826086956521738,6.344186046511628,1.84,False,1557.2324542124538
Khalid Niazi,2,4,49,61,15.25,7.469387755102042,2.0,False,1500.0
Khalid Usman,4,3,92,116,38.666666666666664,7.565217391304348,0.75,False,1495.9912280701756
Khalid Zahid,18,21,447,493,23.476190476190474,6.617449664429531,1.1666666666666667,False,1500.9956983223578
Khan Arbaaz,1,2,13,10,5.0,4.615384615384616,2.0,False,1505.0
Khawar Ali,31,43,640,695,16.162790697674417,6.515625,1.3870967741935485,False,1524.36485380117
Khin Aye,5,7,113,113,16.142857142857142,6.0,1.4,False,1510.9444444444443
Khizar Hayat,42,44,806,835,18.977272727272727,6.215880893300247,1.0476190476190477,False,1492.8565831244778
Khizer Dafedar,1,0,12,20,,10.0,0.0,False,1495.0
Khrievitso Kense,8,15,177,158,10.533333333333333,5.3559322033898304,1.875,False,1521.1666666666667
Khurram Chohan,1,0,19,36,,11.368421052631579,0.0,False,1495.0
Khurram Shahzad,19,29,415,562,19.379310344827587,8.125301204819277,1.5263157894736843,False,1517.8797660818716
Khushdil Shah,32,35,596,718,20.514285714285716,7.228187919463088,1.09375,False,1488.5140434419382
Kilco R Marak,8,13,144,187,14.384615384615385,7.791666666666667,1.625,False,1512.854700854701
Kim Daeyeon,8,10,140,181,18.1,7.757142857142857,1.25,False,1499.4777777777779
Kiran Reddy,2,0,42,51,,7.285714285714286,0.0,False,1490.2857142857142
Kishan Thokchom,8,5,153,237,47.4,9.294117647058824,0.625,False,1477.1346153846155
Kranthi Kumar,4,5,94,137,27.4,8.74468085106383,1.25,False,1502.3162393162393
Krishan Alang,5,7,105,130,18.571428571428573,7.428571428571429,1.4,False,1499.2777777777778
Krishna Das,10,4,195,225,56.25,6.923076923076923,0.4,False,1473.0722222222225
Krishnamoorthy Vignesh,9,12,195,259,21.583333333333332,7.969230769230769,1.3333333333333333,False,1497.1755555555558
Kruthik Hanagavadi,2,1,36,55,55.0,9.166666666666666,0.5,False,1494.25
Kshitiz Sharma,3,3,61,81,27.0,7.967213114754099,1.0,False,1495.0
Kukna Ajay Singh,2,2,42,50,25.0,7.142857142857143,1.0,False,1500.0833333333333
Kuldeep Lal,1,2,24,35,17.5,8.75,2.0,False,1504.5833333333333
Kuldeep Yadav,151,200,3416,4253,21.265,7.470140515222482,1.3245033112582782,True,1565.1032171921647
Kushal Malla,20,21,347,358,17.047619047619047,6.190201729106628,1.05,False,1493.2468511021139
L Ablish,3,5,45,76,15.2,10.133333333333333,1.6666666666666667,False,1504.7857142857142
L Balaji,73,89,1619,2142,24.06741573033708,7.93823347745522,1.2191780821917808,False,1494.4339619182404
L Bonner,7,15,171,128,8.533333333333333,4.491228070175438,2.142857142857143,False,1522.5
L Botha,1,1,18,19,19.0,6.333333333333333,1.0,False,1500.388888888889
L Bowe,12,11,235,331,30.09090909090909,8.451063829787234,0.9166666666666666,False,1493.26701754386
L Bruce,28,29,646,779,26.862068965517242,7.235294117647059,1.0357142857142858,False,1488.492039072039
L Denny,12,19,281,337,17.736842105263158,7.195729537366548,1.5833333333333333,False,1519.2647714604234
L Erdenebulgan,8,18,268,405,22.5,9.067164179104479,2.25,False,1523.094245014245
L Gharasim,1,1,16,13,13.0,4.875,1.0,False,1500.875
