player,total_runs,total_balls,matches_played,bat_avg,strike_rate,milestone_1000_runs,batting_elo
R Rohan,414,432,27,15.333333333333334,95.83333333333334,False,1535.934694526146
R Rohit,5,3,1,5.0,166.66666666666669,False,1500.2177231961955
R Sai Kishore,44,46,12,3.6666666666666665,95.65217391304348,False,1484.7639755853852
R Sakurano-Thomas,213,230,20,10.65,92.6086956521739,False,1519.7811241905981
R Sandaruwan,1484,1097,62,23.93548387096774,135.27803099361898,True,1632.5067522358393
R Sandeep,42,44,5,8.4,95.45454545454545,False,1500.3257918617032
R Sanjay Yadav,483,408,24,20.125,118.38235294117648,False,1546.1269695404972
R Satheesan,1059,756,26,40.73076923076923,140.07936507936506,True,1575.763940533952
R Sathish,290,245,26,11.153846153846153,118.36734693877551,False,1536.1790304211888
R Sekaran,2,4,1,2.0,50.0,False,1498.1992323303746
R Sharma,141,125,23,6.130434782608695,112.79999999999998,False,1465.4288239889613
R Shepherd,1490,1041,103,14.466019417475728,143.1316042267051,True,1623.0460963571047
R Sheshadri,21,23,3,7.0,91.30434782608695,False,1500.9599864442819
R Shukla,37,41,9,4.111111111111111,90.2439024390244,False,1486.224303702696
R Siriwardena,45,67,6,7.5,67.16417910447761,False,1504.132086319961
R Smith,9,38,6,1.5,23.684210526315788,False,1481.2731957936585
R Tanna,2,3,1,2.0,66.66666666666666,False,1498.1992323303746
R Tari,262,256,25,10.48,102.34375,False,1513.5311597000366
R Telemachus,5,3,1,5.0,166.66666666666669,False,1500.2177231961955
R Tewatia,1705,1230,105,16.238095238095237,138.6178861788618,True,1702.142849357055
R Thapliyal,5,16,2,2.5,31.25,False,1495.2177231961955
R Theruvath,40,43,6,6.666666666666667,93.02325581395348,False,1499.626843027734
R Trumpelmann,198,169,21,9.428571428571429,117.15976331360946,False,1513.1238938596082
R Vinay Kumar,573,502,61,9.39344262295082,114.14342629482073,False,1535.1527933671393
R Vishwanath,2,3,1,2.0,66.66666666666666,False,1498.1992323303746
R Walker,71,99,9,7.888888888888889,71.71717171717171,False,1498.8796321218988
RA Abolarin,28,22,4,7.0,127.27272727272727,False,1497.7317051953307
RA Bawa,51,38,4,12.75,134.21052631578948,False,1503.6346787227653
RA Bhatti,14,15,3,4.666666666666667,93.33333333333333,False,1497.0650849280398
RA Clarke,99,100,5,19.8,99.0,False,1512.3447693290398
RA Herman,333,267,9,37.0,124.7191011235955,False,1533.4340764940812
RA Jadeja,3850,3091,241,15.975103734439834,124.55516014234875,True,1983.8192891120782
RA Lewis,91,79,7,13.0,115.18987341772151,False,1507.8998025052313
RA Patil,2,4,1,2.0,50.0,False,1498.1992323303746
RA Reifer,898,836,61,14.721311475409836,107.41626794258374,False,1580.9505635155144
RA Sealy,425,364,26,16.346153846153847,116.75824175824177,False,1542.4100052715241
RA Tappin,11,48,4,2.75,22.916666666666664,False,1492.9028343293076
RA Thomas,72,93,7,10.285714285714286,77.41935483870968,False,1508.8678661795802
RA Tripathi,3109,2365,132,23.553030303030305,131.45877378435517,True,1827.5732255168214
RA Whiteley,101,101,12,8.416666666666666,100.0,False,1504.6803870268616
RA Wiggins,3,6,1,3.0,50.0,False,1499.036981731642
RAJ Smith,9,7,1,9.0,128.57142857142858,False,1501.7052815164443
RAS Lakmal,7,12,6,1.1666666666666667,58.333333333333336,False,1479.2547049278373
RB Bishnoi Jr,23,44,5,4.6,52.27272727272727,False,1489.7792449797282
RB Patel,783,806,33,23.727272727272727,97.14640198511167,False,1568.5535341042118
RD Atangana,11,37,6,1.8333333333333333,29.72972972972973,False,1485.4290538987095
RD Banik,45,72,5,9.0,62.5,False,1508.2149276882803
RD Berrington,2158,1696,86,25.093023255813954,127.24056603773586,True,1702.416695717046
RD Chahar,166,174,32,5.1875,95.40229885057471,False,1466.3613526478696
RD Gaikwad,4267,3155,123,34.6910569105691,135.24564183835182,True,1862.421181477393
RD John,64,49,6,10.666666666666666,130.6122448979592,False,1503.0269872059941
RD McCann,1,2,1,1.0,50.0,False,1497.018490865821
RD Rickelton,1663,1109,52,31.98076923076923,149.95491433724075,True,1676.1045241926877
RDB Ahir,103,116,15,6.866666666666666,88.79310344827587,False,1494.1204066257417
RE Levi,319,245,19,16.789473684210527,130.20408163265307,False,1499.3250180558127
RE van der Merwe,800,668,76,10.526315789473685,119.76047904191616,False,1491.356274654227
RG Aga,152,134,11,13.818181818181818,113.43283582089552,False,1515.5067098312118
RG Hazarika,72,64,3,24.0,112.5,False,1510.6531695885865
RG More,16,19,4,4.0,84.21052631578947,False,1497.1407279088355
RG Mukasa,993,833,44,22.568181818181817,119.20768307322929,False,1572.0657224422125
RG Sharma,11843,9007,438,27.038812785388128,131.4866215165982,True,2616.258161733215
RGA Amah,119,176,9,13.222222222222221,67.61363636363636,False,1515.0677038625192
RGL Carters,274,278,25,10.96,98.56115107913669,False,1517.716612112173
RH Bhatt,116,109,10,11.6,106.42201834862387,False,1506.8928404338678
RH Motwani,70,57,4,17.5,122.80701754385966,False,1511.8516852273012
RHO Saunders,15,23,2,7.5,65.21739130434783,False,1499.9045138468186
RI Ahmed,13,16,1,13.0,81.25,False,1502.6851111331118
RI Thakur,85,79,5,17.0,107.59493670886076,False,1505.1735111220862
RJ Campbell,9,27,3,3.0,33.33333333333333,False,1491.7052815164443
RJ Gibson,285,281,25,11.4,101.42348754448398,False,1510.7302844496858
RJ Gleeson,8,19,10,0.8,42.10526315789473,False,1464.4724281240328
RJ Harris,148,140,25,5.92,105.71428571428572,False,1486.3864344824779
RJ Hatchman,94,80,9,10.444444444444445,117.5,False,1505.9515811715687
RJ Kirtley,2,4,1,2.0,50.0,False,1498.1992323303746
RJ Nicol,327,315,19,17.210526315789473,103.80952380952382,False,1527.6808421062547
RJ Peterson,191,194,23,8.304347826086957,98.4536082474227,False,1497.7091751409282
RJ Pierre,44,62,8,5.5,70.96774193548387,False,1495.3671904421476
RJ Quiney,851,684,39,21.82051282051282,124.41520467836258,False,1572.865657187446
RJ Ramjiawan,4,9,1,4.0,44.44444444444444,False,1499.6867906506234
RJ Sidebottom,5,4,1,5.0,125.0,False,1500.2177231961955
RJ Trott,30,60,7,4.285714285714286,50.0,False,1486.1777096404771
RJG Lockyear,34,42,4,8.5,80.95238095238095,False,1502.6652679607264
RJG Palmer,11,24,3,3.6666666666666665,45.83333333333333,False,1497.453937258212
RJMGM Rupasinghe,33,39,2,16.5,84.61538461538461,False,1506.6483663478396
RJW Topley,61,65,17,3.588235294117647,93.84615384615384,False,1472.4776563239689
RK Bhui,936,640,32,29.25,146.25,False,1563.4502788027937
RK Kiseto,8,22,3,2.6666666666666665,36.36363636363637,False,1493.073963463284
RK Kleinveldt,25,11,2,12.5,227.27272727272728,False,1503.1677502209186
RK Paudel,1419,1246,64,22.171875,113.884430176565,True,1657.7374595627018
RK Singh,2480,1724,111,22.34234234234234,143.85150812064967,True,1774.8993888362338
RL Bhudia,20,20,3,6.666666666666667,100.0,False,1498.9414955784607
RL Chase,1682,1443,82,20.51219512195122,116.56271656271657,True,1637.907745512523
RL Jangid,235,212,19,12.368421052631579,110.84905660377358,False,1529.7875740689728
RL Vitas,82,116,5,16.4,70.6896551724138,False,1510.4922409788267
RLB Rambukwella,19,16,1,19.0,118.75,False,1503.7237723822652
RM Dagar,19,28,2,9.5,67.85714285714286,False,1503.688112639596
RM Dorji,363,397,24,15.125,91.43576826196474,False,1524.2224654815277
RM Duffield,1,3,1,1.0,33.33333333333333,False,1497.018490865821
RM Haq,39,63,5,7.8,61.904761904761905,False,1502.2331822379401
RM Hira,37,34,3,12.333333333333334,108.8235294117647,False,1506.5528795644498
RM Jariwala,35,33,1,35.0,106.06060606060606,False,1505.0
RM Koda,14,33,10,1.4,42.42424242424242,False,1469.1592187746562
RM Magare,50,54,3,16.666666666666668,92.5925925925926,False,1502.2362140620164
RM Patidar,2243,1527,71,31.591549295774648,146.88932547478717,True,1709.2182321825715
RM Scott,19,20,2,9.5,95.0,False,1503.6346787227653
RM Siri,86,96,4,21.5,89.58333333333334,False,1515.826231282975
RM West,11,11,4,2.75,100.0,False,1492.4539372582117
RML Taylor,79,52,5,15.8,151.9230769230769,False,1511.5375130520727
RMS Eranga,6,8,1,6.0,75.0,False,1500.666620267291
RN Gurbani,14,27,4,3.5,51.85185185185185,False,1490.6685361009636
RN Lewis,0,4,1,0.0,0.0,False,1495.0
RN Patel,797,710,42,18.976190476190474,112.25352112676057,False,1577.3902518513744
RN ten Doeschate,832,648,48,17.333333333333332,128.39506172839506,False,1573.6426400292853
RO Cato,11,17,2,5.5,64.70588235294117,False,1499.0013219889727
ROC Dunka,122,136,15,8.133333333333333,89.70588235294117,False,1499.9684514597209
ROO Jordan,15,10,2,7.5,150.0,False,1502.3719017837352
RP Arnold,7,8,1,7.0,87.5,False,1501.055472597463
RP Burl,1333,1134,77,17.31168831168831,117.54850088183422,True,1673.9903071654908
RP Kellepotha,2,4,2,1.0,50.0,False,1494.0369817316418
RP Magar,39,80,5,7.8,48.75,False,1498.2283783669848
RP Meredith,30,33,14,2.142857142857143,90.9090909090909,False,1461.0167810307178
RP Mitchell,2,5,2,1.0,40.0,False,1494.0369817316418
RP Sharma,309,248,21,14.714285714285714,124.59677419354837,False,1525.6847526728936
RP Singh,56,84,32,1.75,66.66666666666666,False,1416.3705207941605
RR Bastiansz,78,75,3,26.0,104.0,False,1510.7720459619954
RR Beaton,32,34,4,8.0,94.11764705882352,False,1504.4828469786612
RR Behera,16,28,2,8.0,57.14285714285714,False,1498.2505064094466
RR Bhatkal,0,2,1,0.0,0.0,False,1495.0
RR Biswa,167,195,13,12.846153846153847,85.64102564102564,False,1515.629462339147
RR Emrit,295,270,37,7.972972972972973,109.25925925925925,False,1511.6133922090758
RR Hendricks,3309,2695,123,26.902439024390244,122.78293135435993,True,1760.2686706038658
RR Joshi,9,9,2,4.5,100.0,False,1498.4169555265698
RR Pant,5362,3907,205,26.15609756097561,137.2408497568467,True,2038.0240558825008
RR Patel,1388,1010,56,24.785714285714285,137.42574257425744,True,1645.1774897804946
RR Powar,67,64,9,7.444444444444445,104.6875,False,1501.1823747073104
RR Raje,21,22,7,3.0,95.45454545454545,False,1485.976797792591
RR Rathod,213,165,11,19.363636363636363,129.0909090909091,False,1519.8311155452252
RR Rossouw,4405,3138,189,23.306878306878307,140.37603569152327,True,1875.0697758946467
RR Sarwan,460,481,28,16.428571428571427,95.63409563409564,False,1560.4872459175813
RR Saun,24,54,6,4.0,44.44444444444444,False,1491.1777096404774
RR Sharan,270,289,13,20.76923076923077,93.42560553633218,False,1513.8745676622548
RR Simmonds,13,9,1,13.0,144.44444444444443,False,1502.6851111331118
RR Singh,57,45,4,14.25,126.66666666666666,False,1504.3769419708517
RR Taylor,44,39,1,44.0,112.82051282051282,False,1505.0
RR Watson,55,48,5,11.0,114.58333333333333,False,1501.7203934692075
RRS Cornwall,1328,914,70,18.97142857142857,145.29540481400437,True,1616.4540003132347
RS Bopara,2140,1917,106,20.18867924528302,111.63275952008347,True,1719.5014917599176
RS Gavaskar,2,8,1,2.0,25.0,False,1498.1992323303746
RS Hangargekar,6,7,2,3.0,85.71428571428571,False,1495.666620267291
RS Jaganath Sinivas,31,18,2,15.5,172.22222222222223,False,1500.0
RS Khaira,4,7,1,4.0,57.14285714285714,False,1499.6867906506234
RS Morton,96,105,7,13.714285714285714,91.42857142857143,False,1507.7955822338079
RS Primus,426,370,33,12.909090909090908,115.13513513513513,False,1543.1095077045134
RS Sodhi,4,2,1,4.0,200.0,False,1499.6867906506234
RT Arothe,12,19,7,1.7142857142857142,63.1578947368421,False,1478.941495578461
RT Lyons,0,2,1,0.0,0.0,False,1495.0
RT Ponting,646,597,33,19.575757575757574,108.20770519262982,False,1545.095530827027
RT Rubbi,11,32,2,5.5,34.375,False,1499.9045138468189
RTM Mendis,17,24,3,5.666666666666667,70.83333333333334,False,1499.7055178326057
RV Gomez,174,148,19,9.157894736842104,117.56756756756756,False,1494.3113337573286
RV Patel,375,284,24,15.625,132.04225352112675,False,1550.5037920903242
RV Uthappa,5969,4739,238,25.07983193277311,125.95484279383837,True,2126.840705223719
RV Viraj,30,53,4,7.5,56.60377358490566,False,1497.996621086942
RW Chakabva,608,560,52,11.692307692307692,108.57142857142857,False,1519.1658621769566
RW Hartley,4,14,1,4.0,28.57142857142857,False,1499.6867906506234
RW Price,14,25,5,2.8,56.00000000000001,False,1491.4909189898542
RWT Key,10,9,1,10.0,111.11111111111111,False,1501.9828311231518
Raag Kapur,12,17,3,4.0,70.58823529411765,False,1498.740583730575
Raaz Mohammad,26,39,8,3.25,66.66666666666666,False,1487.6950506746357
Rachit Bhatia,1,5,1,1.0,20.0,False,1497.018490865821
Rafatullah Mohmand,85,84,6,14.166666666666666,101.19047619047619,False,1511.732783810426
Rafiulah Alokozai,1,5,1,1.0,20.0,False,1497.018490865821
Rafiullah,265,163,23,11.521739130434783,162.57668711656441,False,1518.5233224086032
Raghav Dhawan,248,231,12,20.666666666666668,107.35930735930737,False,1526.0771546171693
Raghu Sharma,0,2,1,0.0,0.0,False,1495.0
Rahat Ali,30,38,8,3.75,78.94736842105263,False,1485.745623917691
Rahel Khan,133,103,4,33.25,129.12621359223303,False,1516.2595140176675
Rahil Shah,4,4,2,2.0,100.0,False,1494.6867906506234
Rahman Ademi,2,12,2,1.0,16.666666666666664,False,1494.0369817316418
Rahmanullah Gurbaz,1132,792,49,23.102040816326532,142.92929292929293,True,1604.4286359202706
Rahmatullah Mangal,70,89,10,7.0,78.65168539325843,False,1499.0808535889864
Rahul Batham,53,49,3,17.666666666666668,108.16326530612245,False,1506.9230047126398
Rahul Buddhi,237,189,15,15.8,125.39682539682539,False,1536.778570421978
Rahul Dalal,294,244,11,26.727272727272727,120.49180327868851,False,1534.5457730760847
Rahul Khajan Singh,19,27,3,6.333333333333333,70.37037037037037,False,1499.9213251951282
Rahul Kumar,3,4,1,3.0,75.0,False,1499.036981731642
Rahul Singh,613,421,24,25.541666666666668,145.60570071258908,False,1575.037946123595
Raja Adeel,5,13,5,1.0,38.46153846153847,False,1484.2547049278373
Raja Shoaib,157,178,8,19.625,88.20224719101124,False,1522.2965876484689
Rajab Hussain,3,6,2,1.5,50.0,False,1495.2177231961955
Rajashekhar Harikant,75,80,10,7.5,93.75,False,1499.514793350269
Rajat Dey,488,368,21,23.238095238095237,132.6086956521739,False,1552.5058236790837
Rajat Paliwal,521,452,27,19.296296296296298,115.26548672566372,False,1581.462787794471
Rajdeep Das,3,7,2,1.5,42.857142857142854,False,1494.036981731642
Rajendran Vivek,65,50,5,13.0,130.0,False,1504.7501960611517
Rajesh Dhuper,392,390,19,20.63157894736842,100.51282051282051,False,1547.2460783064269
Rajesh Mohanty,69,71,7,9.857142857142858,97.1830985915493,False,1495.7656534683142
Rajesh Singh,106,79,6,17.666666666666668,134.17721518987344,False,1500.7422632480861
Rajesh Tati,7,16,1,7.0,43.75,False,1501.055472597463
Rajiv Darjee,4,10,1,4.0,40.0,False,1499.6867906506234
Rajjakuddin Ahmed,342,240,25,13.68,142.5,False,1542.0692896669398
Rajkumar Rajendran,10,18,2,5.0,55.55555555555556,False,1499.5976969911235
Rakesh Kumar,0,5,2,0.0,0.0,False,1490.0
Rakesh Thakur,86,96,9,9.555555555555555,89.58333333333334,False,1505.772854120629
Rakibul Hasan,32,25,6,5.333333333333333,128.0,False,1497.6950506746355
Rakshan Readdi,2,5,2,1.0,40.0,False,1493.1992323303746
Ram Dayal,28,47,6,4.666666666666667,59.57446808510638,False,1498.75691576578
Ram Gurung,11,13,2,5.5,84.61538461538461,False,1500.7422632480864
Ramachandran Ragupathy,118,119,5,23.6,99.15966386554622,False,1512.469303770589
Ramandeep Singh,401,263,36,11.13888888888889,152.47148288973384,False,1539.4199554648972
Ramanjot Singh,87,100,4,21.75,87.0,False,1512.3665289653068
Rameez Khan,45,38,5,9.0,118.42105263157893,False,1498.1962005062983
Rameez Raja (2),64,63,7,9.142857142857142,101.58730158730158,False,1502.2017001284842
Rameez Shahzad,302,312,14,21.571428571428573,96.7948717948718,False,1521.2032404478684
Rana Dutta,76,82,8,9.5,92.6829268292683,False,1510.300793571092
Ranjeet Mali,1,4,2,0.5,25.0,False,1492.018490865821
Ranjeet Nikam,55,56,6,9.166666666666666,98.21428571428571,False,1508.7214743535217
Raqibul Hasan,51,63,5,10.2,80.95238095238095,False,1505.565493024577
Rasheed Ali Mamadkhel,147,131,9,16.333333333333332,112.21374045801527,False,1521.6855354620925
Rashid Hashmi,1,17,1,1.0,5.88235294117647,False,1497.018490865821
Rashid Khan,1351,976,156,8.66025641025641,138.422131147541,True,1461.4846220801724
Rasikh Salam,51,62,10,5.1,82.25806451612904,False,1498.1575089395528
Raunaq Kapur,3,5,1,3.0,60.0,False,1499.036981731642
Raushan Raj,23,23,3,7.666666666666667,100.0,False,1503.3749032902194
Ravi Bishnoi,131,148,35,3.742857142857143,88.51351351351352,False,1448.4323129154313
Ravi Chauhan,739,629,22,33.59090909090909,117.48807631160571,False,1566.284444299576
Ravi Kiran,7,19,5,1.4,36.84210526315789,False,1486.2731957936585
Ravi Teja,155,130,16,9.6875,119.23076923076923,False,1507.2497977694156
Ravikumar Samarth,153,152,9,17.0,100.6578947368421,False,1525.4780981672934
Ravikumar Thakur,2,3,1,2.0,66.66666666666666,False,1498.1992323303746
Ravinder Singh,9,19,1,9.0,47.368421052631575,False,1501.7052815164443
Ravinderpal Singh,631,462,34,18.558823529411764,136.58008658008657,False,1543.284607707029
Raza Hasan,22,37,4,5.5,59.45945945945946,False,1497.5896249799307
Raza Iqbal,366,348,24,15.25,105.17241379310344,False,1533.7839033028065
Raza-ur-Rehman,25,29,4,6.25,86.20689655172413,False,1500.9243267016125
Razmal Shigiwal,875,650,26,33.65384615384615,134.6153846153846,False,1591.879926868331
Reagan Pinto,17,35,3,5.666666666666667,48.57142857142857,False,1500.3101775253006
Rehan Ahmed,38,30,6,6.333333333333333,126.66666666666666,False,1498.691473309201
Rehman Abdul,47,53,3,15.666666666666666,88.67924528301887,False,1507.5665443789044
Remruatdika Ralte,10,18,4,2.5,55.55555555555556,False,1492.4539372582121
Reuben Lalhruaizela,4,9,1,4.0,44.44444444444444,False,1499.6867906506234
Rex Rajkumar,167,160,14,11.928571428571429,104.375,False,1512.823868618155
Rhys Burinaga,34,49,7,4.857142857142857,69.38775510204081,False,1499.199420343194
Riaz Afridi,14,17,2,7.0,82.35294117647058,False,1501.2731957936585
Riazat Ali Shah,1484,1291,59,25.152542372881356,114.94965143299767,True,1668.242671060746
Rinzing Bhutia,16,14,1,16.0,114.28571428571428,False,1503.2505064094466
Rishabh Chouhan,225,195,16,14.0625,115.38461538461537,False,1515.4214544595238
Rishabh Tiwari,356,285,14,25.428571428571427,124.9122807017544,False,1525.7057058454247
Rishad Hossain,225,184,32,7.03125,122.28260869565217,False,1477.0880159668452
Rishav,1,5,1,1.0,20.0,False,1497.018490865821
Rishav Das,353,326,17,20.764705882352942,108.28220858895705,False,1534.832870000359
Rishikesh Das,9,13,1,9.0,69.23076923076923,False,1501.7052815164443
Ritesh Negi,17,19,3,5.666666666666667,89.47368421052632,False,1498.0383037206147
Ritik Tomar,255,238,18,14.166666666666666,107.14285714285714,False,1528.3523744322997
Ritwik Roy Chowdhury,237,185,16,14.8125,128.1081081081081,False,1537.6671068080464
Riyaz Kajalwala,1,9,2,0.5,11.11111111111111,False,1492.018490865821
Rizwan Butt,204,175,30,6.8,116.57142857142857,False,1478.2091475363986
Rizwan Cheema,141,131,16,8.8125,107.63358778625954,False,1496.854148236914
Rizwan Haider,36,28,8,4.5,128.57142857142858,False,1491.6131560328683
Rizwan Hussain,82,79,8,10.25,103.79746835443038,False,1512.8548697170706
Rizwan Mahmood,158,136,10,15.8,116.1764705882353,False,1511.626823149699
Rizwan Mangera,2,13,1,2.0,15.384615384615385,False,1498.1992323303746
Rizwan Zahoor,16,20,1,16.0,80.0,False,1503.2505064094466
Robert Raina,110,119,9,12.222222222222221,92.43697478991596,False,1509.0158353085385
Robin Bist,186,194,12,15.5,95.87628865979381,False,1513.6453140155195
Rohail Nazir,141,114,9,15.666666666666666,123.6842105263158,False,1522.3358604762032
Rohan Bhavesh Patel,5,8,2,2.5,62.5,False,1497.2362140620166
Rohan Kadam,995,778,25,39.8,127.89203084832906,False,1586.0721051075461
Rohan Kunnummal,361,332,13,27.76923076923077,108.73493975903614,False,1547.8739763197616
Rohan Mustafa,678,644,43,15.767441860465116,105.27950310559007,False,1564.4273701413335
Rohan Prem,394,363,15,26.266666666666666,108.53994490358127,False,1531.624907316026
Rohit Dahiya,102,75,8,12.75,136.0,False,1513.7995131113032
Rohit Dangwal,1,10,2,0.5,10.0,False,1492.018490865821
Rohit Dhruw,2,5,1,2.0,40.0,False,1498.1992323303746
Rohit Jhanjhariya,50,56,2,25.0,89.28571428571429,False,1502.018490865821
Rohit Kumar,80,74,4,20.0,108.10810810810811,False,1506.7977358455491
Rohit Rayudu,124,107,7,17.714285714285715,115.88785046728971,False,1512.6296082180568
Rohit Shah,84,118,5,16.8,71.1864406779661,False,1511.0886159809775
Rohit Sharma,5,14,3,1.6666666666666667,35.714285714285715,False,1490.2177231961955
Rojith Ganesh,17,24,3,5.666666666666667,70.83333333333334,False,1499.7792449797282
Romario Sharma,37,31,3,12.333333333333334,119.35483870967742,False,1502.282808124235
Ronald Ebanks,2,6,3,0.6666666666666666,33.33333333333333,False,1488.1992323303746
Rongsen Jonathan,493,494,21,23.476190476190474,99.79757085020243,False,1554.8373205374369
Ronitkumar Ahir,8,10,2,4.0,80.0,False,1498.8658525976655
Rony Talukdar,220,167,9,24.444444444444443,131.73652694610777,False,1530.9331920229374
Roosh Kalaria,87,73,14,6.214285714285714,119.17808219178083,False,1499.2402117399536
Rosan Kumar Rao,39,56,3,13.0,69.64285714285714,False,1503.073963463284
Roshan Alam,18,18,3,6.0,100.0,False,1499.2844876417469
Rubel Hossain,20,39,13,1.5384615384615385,51.28205128205128,False,1461.0886159809775
Rudolph Fox,74,83,8,9.25,89.1566265060241,False,1505.1353061568564
Rumman Raees,33,51,11,3.0,64.70588235294117,False,1477.8539422383453
Rupesh Singh,65,50,3,21.666666666666668,130.0,False,1507.7607541139073
S Anirudha,283,238,18,15.722222222222221,118.90756302521008,False,1516.2638692241433
S Arachchige,0,2,1,0.0,0.0,False,1495.0
S Aravind,67,71,15,4.466666666666667,94.36619718309859,False,1481.6999516636245
S Arora,68,47,1,68.0,144.6808510638298,False,1505.0
S Ashwathnarayana,148,104,7,21.142857142857142,142.30769230769232,False,1518.4675759497356
S Ateak,45,48,3,15.0,93.75,False,1507.3584511050308
S Austin,256,278,14,18.285714285714285,92.08633093525181,False,1523.9395241475263
S Badree,132,174,35,3.7714285714285714,75.86206896551724,False,1449.7641539633385
S Badrinath,1484,1283,66,22.484848484848484,115.6664068589244,True,1630.2318892975386
S Banamali,9,15,2,4.5,60.0,False,1498.4169555265698
S Bangera,65,81,6,10.833333333333334,80.24691358024691,False,1509.114637664144
S Barnett,3,11,1,3.0,27.27272727272727,False,1499.036981731642
S Bau,1001,975,47,21.29787234042553,102.66666666666666,True,1600.6302277406442
S Bhari,1,7,4,0.25,14.285714285714285,False,1482.018490865821
S Bodha,77,79,11,7.0,97.46835443037975,False,1496.9852941327642
S Bogdos,5,21,3,1.6666666666666667,23.809523809523807,False,1493.41695552657
S Browne,1,9,2,0.5,11.11111111111111,False,1492.018490865821
S Burdekin,155,167,7,22.142857142857142,92.81437125748504,False,1515.810565113594
S Chanderpaul,379,413,27,14.037037037037036,91.76755447941889,False,1553.874968371511
S Chandramohan,1090,956,46,23.695652173913043,114.01673640167364,True,1602.5708604400838
S Chaudhary,23,28,3,7.666666666666667,82.14285714285714,False,1497.2005543193472
S Chophel,11,18,4,2.75,61.111111111111114,False,1494.5913044974423
S Clarke,0,3,1,0.0,0.0,False,1495.0
S Conteh,136,209,17,8.0,65.07177033492823,False,1488.310032276599
S Cotter,196,192,11,17.818181818181817,102.08333333333333,False,1513.97360525777
S Crowie,152,212,8,19.0,71.69811320754717,False,1520.560065423515
S Dadswell,105,114,9,11.666666666666666,92.10526315789474,False,1506.4313257442072
S Davizi,855,616,20,42.75,138.79870129870127,False,1573.201943164013
S Delai,16,36,1,16.0,44.44444444444444,False,1503.2505064094466
S Descarte,84,83,8,10.5,101.20481927710843,False,1503.6392205486338
S Desungnoen,239,325,28,8.535714285714286,73.53846153846155,False,1503.3860128336569
S Dhakal,0,6,4,0.0,0.0,False,1480.0
S Dhaniram,5,8,2,2.5,62.5,False,1496.7052815164443
S Dhawan,8796,7171,302,29.125827814569536,122.66071677590293,True,2350.8442782346397
S Draunivudi,6,4,1,6.0,150.0,False,1500.666620267291
S Dube,2953,2237,138,21.39855072463768,132.0071524362986,True,1825.2459580698878
S Elayaperumal,5,22,3,1.6666666666666667,22.727272727272727,False,1492.2362140620166
S Fanning,102,74,4,25.5,137.83783783783784,False,1511.9230047126396
S Foster,239,264,17,14.058823529411764,90.53030303030303,False,1533.7015017326771
S Fouch̩,43,51,3,14.333333333333334,84.31372549019608,False,1500.2177231961955
S Franklin,5,7,1,5.0,71.42857142857143,False,1500.2177231961955
S Gani,252,228,11,22.90909090909091,110.5263157894737,False,1541.3167728662547
S Gantulga,10,55,6,1.6666666666666667,18.181818181818183,False,1482.9028343293073
S Gasteratos,6,13,2,3.0,46.15384615384615,False,1497.886022980998
S Ghadigaonkar,80,59,2,40.0,135.59322033898303,False,1505.2177231961955
S Gill,93,57,5,18.6,163.1578947368421,False,1512.7716884334568
S Godara,94,65,7,13.428571428571429,144.6153846153846,False,1507.9054584292173
S Gooch,407,326,10,40.7,124.84662576687116,False,1540.134571731315
S Gopal,245,228,30,8.166666666666666,107.45614035087718,False,1498.5759572850477
S Grover,122,112,11,11.090909090909092,108.92857142857142,False,1502.137696084759
S Gulecha,25,34,3,8.333333333333334,73.52941176470588,False,1498.2916866594794
S Habib Gandhi,22,23,2,11.0,95.65217391304348,False,1504.4521348937408
S Hegde,0,1,1,0.0,0.0,False,1495.0
S Hongsi,27,16,3,9.0,168.75,False,1504.9969681759237
S Hook,324,322,13,24.923076923076923,100.62111801242236,False,1528.2710118643247
S Houghton,27,52,3,9.0,51.92307692307693,False,1501.8873449699706
S Hunter,25,36,3,8.333333333333334,69.44444444444444,False,1501.6097953632632
S Ivetic,417,446,12,34.75,93.49775784753363,False,1543.3742534542525
S Jamil,37,60,6,6.166666666666667,61.66666666666667,False,1493.9461886765955
S Jele,1,3,2,0.5,33.33333333333333,False,1492.018490865821
S Jora,384,333,25,15.36,115.31531531531532,False,1533.0584990186167
S Joseph,13,11,4,3.25,118.18181818181819,False,1494.083575793861
S Kamate,28,62,9,3.111111111111111,45.16129032258064,False,1480.447781080692
S Karthik,82,99,10,8.2,82.82828282828282,False,1496.1751932813224
S Kaul,32,49,14,2.2857142857142856,65.3061224489796,False,1465.4492259166243
S Kaushik,0,1,1,0.0,0.0,False,1495.0
S Kimura,34,38,4,8.5,89.47368421052632,False,1505.3335677455284
S Kollery,31,43,2,15.5,72.09302325581395,False,1503.1037461771932
S Konstas,122,97,5,24.4,125.77319587628865,False,1506.3920721670677
S Koppolu,157,157,11,14.272727272727273,100.0,False,1508.372089796554
S Kruger,0,3,1,0.0,0.0,False,1495.0
S Kubheka,4,10,3,1.3333333333333333,40.0,False,1491.055472597463
S Kushretha,53,75,6,8.833333333333334,70.66666666666667,False,1500.9834999054744
S Ladda,0,10,2,0.0,0.0,False,1490.0
S Lamichhane,132,148,36,3.6666666666666665,89.1891891891892,False,1442.5711574382922
S Loday,119,157,11,10.818181818181818,75.79617834394905,False,1514.5429875755412
S Maduranga,46,79,6,7.666666666666667,58.22784810126582,False,1504.0805439697847
