date,bowler,bowling_elo,league
2019-02-10,Kuldeep Yadav,1559.7753801169588,T20I
2019-03-24,Kuldeep Yadav,1554.7753801169588,IPL
2019-03-27,Kuldeep Yadav,1549.8138416554202,IPL
2019-03-30,Kuldeep Yadav,1554.8138416554202,IPL
2019-04-05,Kuldeep Yadav,1554.730508322087,IPL
2019-04-07,Kuldeep Yadav,1549.730508322087,IPL
2019-04-09,Kuldeep Yadav,1545.8971749887537,IPL
2019-04-12,Kuldeep Yadav,1541.1571749887537,IPL
2019-04-14,Kuldeep Yadav,1536.1571749887537,IPL
2019-04-19,Kuldeep Yadav,1533.9371749887537,IPL
2019-11-09,Kuldeep Yadav,1534.770508322087,SMAT
2019-11-11,Kuldeep Yadav,1539.230508322087,SMAT
2019-12-11,Kuldeep Yadav,1543.130508322087,T20I
2020-01-07,Kuldeep Yadav,1547.380508322087,T20I
2020-09-23,Kuldeep Yadav,1542.380508322087,IPL
2020-09-26,Kuldeep Yadav,1537.380508322087,IPL
2020-09-30,Kuldeep Yadav,1537.5471749887538,IPL
2020-10-18,Kuldeep Yadav,1533.0471749887538,IPL
2021-07-28,Kuldeep Yadav,1538.0471749887538,T20I
2021-07-29,Kuldeep Yadav,1533.0856365272152,T20I
2022-02-27,Kuldeep Yadav,1528.1689698605485,T20I
2022-03-27,Kuldeep Yadav,1533.1689698605485,IPL
2022-04-02,Kuldeep Yadav,1533.0023031938817,IPL
2022-04-07,Kuldeep Yadav,1537.6841213757,IPL
2022-04-10,Kuldeep Yadav,1542.6841213757,IPL
2022-04-16,Kuldeep Yadav,1541.7767139682926,IPL
2022-04-20,Kuldeep Yadav,1546.7767139682926,IPL
2022-04-22,Kuldeep Yadav,1541.7767139682926,IPL
2022-04-28,Kuldeep Yadav,1546.7767139682926,IPL
2022-05-01,Kuldeep Yadav,1541.7767139682926,IPL
2022-05-05,Kuldeep Yadav,1540.9433806349593,IPL
2022-05-08,Kuldeep Yadav,1535.9433806349593,IPL
2022-05-11,Kuldeep Yadav,1531.2211584127372,IPL
2022-05-16,Kuldeep Yadav,1536.2211584127372,IPL
2022-05-21,Kuldeep Yadav,1535.9711584127372,IPL
2022-08-07,Kuldeep Yadav,1540.9711584127372,T20I
2022-10-14,Kuldeep Yadav,1545.9711584127372,SMAT
2022-10-22,Kuldeep Yadav,1540.9711584127372,SMAT
2023-01-27,Kuldeep Yadav,1541.8044917460704,T20I
2023-01-29,Kuldeep Yadav,1542.8878250794037,T20I
2023-04-01,Kuldeep Yadav,1542.3044917460704,IPL
2023-04-04,Kuldeep Yadav,1537.9097549039652,IPL
2023-04-08,Kuldeep Yadav,1537.826421570632,IPL
2023-04-11,Kuldeep Yadav,1532.826421570632,IPL
2023-04-15,Kuldeep Yadav,1537.826421570632,IPL
2023-04-20,Kuldeep Yadav,1542.826421570632,IPL
2023-04-24,Kuldeep Yadav,1543.4930882372987,IPL
2023-04-29,Kuldeep Yadav,1538.4930882372987,IPL
2023-05-02,Kuldeep Yadav,1539.7430882372987,IPL
2023-05-06,Kuldeep Yadav,1534.7430882372987,IPL
2023-05-10,Kuldeep Yadav,1535.0949400891507,IPL
2023-05-13,Kuldeep Yadav,1534.928273422484,IPL
2023-05-17,Kuldeep Yadav,1530.2177471066946,IPL
2023-05-20,Kuldeep Yadav,1525.2177471066946,IPL
2023-08-03,Kuldeep Yadav,1526.0377471066945,T20I
2023-08-08,Kuldeep Yadav,1531.0377471066945,T20I
2023-08-12,Kuldeep Yadav,1536.0377471066945,T20I
2023-08-13,Kuldeep Yadav,1531.999285568233,T20I
2023-12-12,Kuldeep Yadav,1531.6103966793441,T20I
2023-12-14,Kuldeep Yadav,1536.6103966793441,T20I
2024-03-23,Kuldeep Yadav,1541.6103966793441,IPL
2024-03-28,Kuldeep Yadav,1540.956550525498,IPL
2024-04-12,Kuldeep Yadav,1545.956550525498,IPL
2024-04-17,Kuldeep Yadav,1541.956550525498,IPL
2024-04-20,Kuldeep Yadav,1546.956550525498,IPL
2024-04-24,Kuldeep Yadav,1551.956550525498,IPL
2024-04-27,Kuldeep Yadav,1546.956550525498,IPL
2024-04-29,Kuldeep Yadav,1541.956550525498,IPL
2024-05-07,Kuldeep Yadav,1546.956550525498,IPL
2024-05-12,Kuldeep Yadav,1545.216550525498,IPL
2024-05-14,Kuldeep Yadav,1544.966550525498,IPL
2024-06-22,Kuldeep Yadav,1549.966550525498,T20I
2024-06-22,Kuldeep Yadav,1554.966550525498,T20WC
2024-06-24,Kuldeep Yadav,1559.966550525498,T20I
2024-06-24,Kuldeep Yadav,1564.966550525498,T20WC
2024-06-27,Kuldeep Yadav,1569.966550525498,T20I
2024-06-27,Kuldeep Yadav,1574.966550525498,T20WC
2024-06-29,Kuldeep Yadav,1569.966550525498,T20I
2024-06-29,Kuldeep Yadav,1564.966550525498,T20WC
2025-03-24,Kuldeep Yadav,1569.966550525498,IPL
2025-03-30,Kuldeep Yadav,1574.966550525498,IPL
2025-04-05,Kuldeep Yadav,1574.966550525498,IPL
2025-04-10,Kuldeep Yadav,1579.966550525498,IPL
2025-04-13,Kuldeep Yadav,1584.966550525498,IPL
2025-04-16,Kuldeep Yadav,1584.716550525498,IPL
2025-04-19,Kuldeep Yadav,1584.8165505254979,IPL
2025-04-22,Kuldeep Yadav,1579.8165505254979,IPL
2025-04-27,Kuldeep Yadav,1574.9832171921646,IPL
2025-04-29,Kuldeep Yadav,1569.9832171921646,IPL
2025-05-08,Kuldeep Yadav,1564.9832171921646,IPL
2025-05-18,Kuldeep Yadav,1559.9832171921646,IPL
2025-05-21,Kuldeep Yadav,1560.7232171921646,IPL
2025-05-24,Kuldeep Yadav,1565.1032171921647,IPL
2019-09-27,Kushal Malla,1499.388888888889,T20I
2020-03-01,Kushal Malla,1499.888888888889,T20I
2020-03-04,Kushal Malla,1496.7222222222222,T20I
2021-04-19,Kushal Malla,1496.7606837606836,T20I
2021-04-20,Kushal Malla,1497.0940170940169,T20I
2022-02-14,Kushal Malla,1492.7606837606836,T20I
2022-02-19,Kushal Malla,1493.7606837606836,T20I
2023-10-18,Kushal Malla,1489.4035409035407,T20I
2023-10-19,Kushal Malla,1490.4035409035407,T20I
2023-10-23,Kushal Malla,1491.986874236874,T20I
2023-10-27,Kushal Malla,1492.6974005526633,T20I
2023-11-03,Kushal Malla,1497.6974005526633,T20I
2023-11-05,Kushal Malla,1492.86406721933,T20I
2024-02-28,Kushal Malla,1497.721210076473,T20I
2024-03-02,Kushal Malla,1502.721210076473,T20I
2024-03-05,Kushal Malla,1507.721210076473,T20I
2024-04-13,Kushal Malla,1507.9135177687806,T20I
2024-04-19,Kushal Malla,1503.2468511021139,T20I
2024-06-14,Kushal Malla,1498.2468511021139,T20I
2024-06-14,Kushal Malla,1493.2468511021139,T20WC
2010-04-09,L Ablish,1505.0,IPL
2010-04-11,L Ablish,1509.7857142857142,IPL
2011-05-06,L Ablish,1504.7857142857142,IPL
2008-05-08,L Balaji,1504.5,IPL
2008-05-10,L Balaji,1509.5,IPL
2008-05-14,L Balaji,1505.8,IPL
2008-05-18,L Balaji,1505.4538461538461,IPL
2008-05-21,L Balaji,1505.0371794871794,IPL
2008-05-24,L Balaji,1500.0371794871794,IPL
2008-05-27,L Balaji,1504.6205128205127,IPL
2008-05-31,L Balaji,1499.703846153846,IPL
2008-06-01,L Balaji,1494.703846153846,IPL
2009-04-20,L Balaji,1499.6324175824172,IPL
2009-04-23,L Balaji,1504.6324175824172,IPL
2009-04-27,L Balaji,1503.4051448551445,IPL
2009-04-30,L Balaji,1508.4051448551445,IPL
2009-05-02,L Balaji,1503.4051448551445,IPL
2009-05-07,L Balaji,1502.6251448551445,IPL
2009-05-09,L Balaji,1503.3473670773667,IPL
2009-05-14,L Balaji,1508.2873670773668,IPL
2009-05-16,L Balaji,1503.2873670773668,IPL
2009-05-18,L Balaji,1498.2873670773668,IPL
2009-05-20,L Balaji,1493.2873670773668,IPL
2009-05-23,L Balaji,1488.2873670773668,IPL
2010-03-14,L Balaji,1487.8273670773667,IPL
2010-03-16,L Balaji,1492.8273670773667,IPL
2010-03-19,L Balaji,1497.8273670773667,IPL
2010-03-21,L Balaji,1502.8273670773667,IPL
2010-03-23,L Balaji,1501.2504440004436,IPL
2010-03-25,L Balaji,1499.9904440004436,IPL
2010-04-15,L Balaji,1495.2047297147294,IPL
2011-04-08,L Balaji,1490.5380630480627,IPL
2011-04-11,L Balaji,1490.4780630480627,IPL
2011-04-15,L Balaji,1485.4780630480627,IPL
2011-04-17,L Balaji,1490.4780630480627,IPL
2011-04-20,L Balaji,1486.0549861249858,IPL
2011-04-22,L Balaji,1485.3698009398006,IPL
2011-04-28,L Balaji,1489.6198009398006,IPL
2011-04-30,L Balaji,1484.7864676064673,IPL
2011-05-03,L Balaji,1479.7864676064673,IPL
2011-05-07,L Balaji,1484.6464676064672,IPL
2011-05-22,L Balaji,1481.6464676064672,IPL
2011-05-25,L Balaji,1476.6464676064672,IPL
2012-04-10,L Balaji,1481.6464676064672,IPL
2012-04-13,L Balaji,1477.072393532393,IPL
2012-04-18,L Balaji,1477.9057268657264,IPL
2012-04-22,L Balaji,1482.9057268657264,IPL
2012-05-14,L Balaji,1482.7657268657263,IPL
2012-05-16,L Balaji,1487.7657268657263,IPL
2012-05-19,L Balaji,1488.5734191734186,IPL
2012-05-22,L Balaji,1489.2272653272648,IPL
2012-09-11,L Balaji,1488.9772653272648,T20I
2012-09-30,L Balaji,1493.9772653272648,T20I
2012-10-02,L Balaji,1498.9772653272648,T20I
2013-04-03,L Balaji,1499.810598660598,IPL
2013-04-11,L Balaji,1499.4410334432068,IPL
2013-04-14,L Balaji,1494.4410334432068,IPL
2013-04-16,L Balaji,1493.9410334432068,IPL
2013-04-20,L Balaji,1494.0410334432067,IPL
2013-04-24,L Balaji,1489.2077001098735,IPL
2013-04-26,L Balaji,1487.8743667765402,IPL
2013-04-28,L Balaji,1486.7743667765403,IPL
2013-05-01,L Balaji,1486.3577001098736,IPL
2013-05-07,L Balaji,1483.1577001098735,IPL
2013-05-09,L Balaji,1488.1577001098735,IPL
2013-05-12,L Balaji,1493.1577001098735,IPL
2013-05-15,L Balaji,1492.2410334432068,IPL
2014-04-18,L Balaji,1496.3564180585913,IPL
2014-04-20,L Balaji,1491.3564180585913,IPL
2014-04-22,L Balaji,1496.3564180585913,IPL
2014-04-26,L Balaji,1496.5406285849072,IPL
2014-04-28,L Balaji,1497.6239619182404,IPL
2014-05-03,L Balaji,1496.8739619182404,IPL
2014-05-09,L Balaji,1499.9739619182403,IPL
2014-05-23,L Balaji,1499.4339619182404,IPL
2014-06-01,L Balaji,1494.4339619182404,IPL
2024-12-07,L Bonner,1505.0,T20I
2024-12-08,L Bonner,1505.4166666666667,T20I
2024-12-10,L Bonner,1506.6666666666667,T20I
2024-12-12,L Bonner,1511.6666666666667,T20I
2024-12-14,L Bonner,1516.6666666666667,T20I
2024-12-15,L Bonner,1521.6666666666667,T20I
2024-12-16,L Bonner,1522.5,T20I
2024-03-17,L Botha,1500.388888888889,T20I
2017-01-10,L Bowe,1500.1842105263158,BBL
2017-01-21,L Bowe,1499.8842105263159,BBL
2018-01-02,L Bowe,1498.8842105263159,BBL
2018-01-20,L Bowe,1503.8008771929826,BBL
2018-01-23,L Bowe,1498.8008771929826,BBL
2018-01-27,L Bowe,1499.0608771929826,BBL
2019-01-09,L Bowe,1499.4775438596494,BBL
2019-01-14,L Bowe,1497.9775438596494,BBL
2020-01-11,L Bowe,1498.26701754386,BBL
2020-01-15,L Bowe,1503.26701754386,BBL
2020-01-20,L Bowe,1498.26701754386,BBL
2020-01-24,L Bowe,1493.26701754386,BBL
2021-08-20,L Bruce,1495.3666666666666,T20I
2021-10-21,L Bruce,1490.3666666666666,T20I
2021-10-22,L Bruce,1485.3666666666666,T20I
2021-10-24,L Bruce,1480.3666666666666,T20I
2022-05-10,L Bruce,1485.3666666666666,T20I
2022-05-11,L Bruce,1480.3666666666666,T20I
2022-05-13,L Bruce,1475.3666666666666,T20I
2022-05-14,L Bruce,1474.311111111111,T20I
2022-05-15,L Bruce,1479.011111111111,T20I
2022-06-29,L Bruce,1474.011111111111,T20I
2022-07-01,L Bruce,1474.9777777777776,T20I
2022-07-03,L Bruce,1469.9777777777776,T20I
2023-04-11,L Bruce,1464.9777777777776,T20I
2023-05-04,L Bruce,1465.2555555555555,T20I
2023-05-05,L Bruce,1465.9094017094017,T20I
2023-05-06,L Bruce,1467.640170940171,T20I
2023-05-06,L Bruce,1468.4258852258852,T20I
2023-05-07,L Bruce,1468.772039072039,T20I
2023-05-07,L Bruce,1473.772039072039,T20I
2023-09-30,L Bruce,1478.772039072039,T20I
2023-10-05,L Bruce,1479.272039072039,T20I
2023-10-15,L Bruce,1484.272039072039,T20I
2024-05-24,L Bruce,1489.272039072039,T20I
2024-05-25,L Bruce,1484.292039072039,T20I
2024-07-08,L Bruce,1479.292039072039,T20I
2024-07-10,L Bruce,1484.292039072039,T20I
2024-07-13,L Bruce,1483.492039072039,T20I
2024-09-30,L Bruce,1488.492039072039,T20I
2022-09-10,L Denny,1500.2391304347825,T20I
2022-09-11,L Denny,1505.0724637681158,T20I
2022-09-13,L Denny,1510.0724637681158,T20I
2022-09-14,L Denny,1515.0724637681158,T20I
2022-09-15,L Denny,1510.0724637681158,T20I
2024-08-17,L Denny,1505.5724637681158,T20I
2024-08-19,L Denny,1510.5724637681158,T20I
2024-08-20,L Denny,1509.6109253065772,T20I
2024-08-21,L Denny,1514.2647714604234,T20I
2024-08-23,L Denny,1509.2647714604234,T20I
2024-08-24,L Denny,1514.2647714604234,T20I
2025-05-09,L Denny,1519.2647714604234,T20I
2023-09-27,L Erdenebulgan,1498.8846153846155,T20I
2024-05-07,L Erdenebulgan,1503.8846153846155,T20I
2024-05-08,L Erdenebulgan,1508.8846153846155,T20I
2024-05-11,L Erdenebulgan,1513.8846153846155,T20I
2024-05-12,L Erdenebulgan,1512.4646153846154,T20I
2024-08-30,L Erdenebulgan,1517.2979487179487,T20I
2024-09-02,L Erdenebulgan,1518.094245014245,T20I
2024-09-06,L Erdenebulgan,1523.094245014245,T20I
2020-10-17,L Gharasim,1500.875,T20I
2019-11-03,L Gregory,1500.8333333333333,T20I
2019-11-05,L Gregory,1495.8333333333333,T20I
2020-02-28,L Gregory,1500.8333333333333,PSL
2020-03-02,L Gregory,1495.8333333333333,PSL
2020-03-05,L Gregory,1490.8333333333333,PSL
2020-03-10,L Gregory,1485.8333333333333,PSL
2020-08-30,L Gregory,1480.8333333333333,T20I
2020-09-01,L Gregory,1475.8333333333333,T20I
2020-12-27,L Gregory,1480.8333333333333,BBL
2020-12-30,L Gregory,1475.8333333333333,BBL
2021-01-02,L Gregory,1475.3333333333333,BBL
2021-01-04,L Gregory,1474.0555555555554,BBL
2021-01-07,L Gregory,1472.0940170940169,BBL
2021-01-10,L Gregory,1467.0940170940169,BBL
2021-01-19,L Gregory,1462.0940170940169,BBL
2021-01-21,L Gregory,1457.0940170940169,BBL
2021-01-23,L Gregory,1456.5940170940169,BBL
2021-02-21,L Gregory,1461.5106837606836,PSL
2021-07-16,L Gregory,1459.8440170940169,T20I
2022-01-27,L Gregory,1455.0106837606836,PSL
2022-01-30,L Gregory,1450.0106837606836,PSL
2022-02-06,L Gregory,1445.0106837606836,PSL
2022-02-20,L Gregory,1444.3995726495725,PSL
2023-01-18,L Gregory,1444.8995726495725,SAT
2021-12-06,L Guthrie,1503.8333333333333,BBL
2021-12-08,L Guthrie,1503.0,BBL
2021-12-13,L Guthrie,1504.54,BBL
2021-12-23,L Guthrie,1499.72,BBL
2021-12-27,L Guthrie,1502.6393548387098,BBL
2022-01-12,L Guthrie,1497.7393548387097,BBL
2025-01-11,L Haskett,1502.611111111111,BBL
2025-01-18,L Haskett,1497.611111111111,BBL
2021-08-14,L Karlsson,1495.611111111111,T20I
2021-08-21,L Karlsson,1495.3777777777777,T20I
2021-08-22,L Karlsson,1500.3777777777777,T20I
2022-06-09,L Karlsson,1495.3777777777777,T20I
2022-06-10,L Karlsson,1500.3777777777777,T20I
2022-06-11,L Karlsson,1501.8008547008546,T20I
2022-07-12,L Karlsson,1506.8008547008546,T20I
2022-07-13,L Karlsson,1503.5230769230768,T20I
2022-07-15,L Karlsson,1504.35641025641,T20I
2022-07-18,L Karlsson,1509.35641025641,T20I
2022-07-19,L Karlsson,1514.35641025641,T20I
2021-01-11,L Kishan Singha,1504.9444444444443,SMAT
2021-01-13,L Kishan Singha,1500.0277777777776,SMAT
2021-01-15,L Kishan Singha,1500.4444444444443,SMAT
2021-01-17,L Kishan Singha,1495.4444444444443,SMAT
2021-01-19,L Kishan Singha,1490.4444444444443,SMAT
2021-11-05,L Kishan Singha,1490.7777777777776,SMAT
2021-11-06,L Kishan Singha,1490.3304093567249,SMAT
2021-11-08,L Kishan Singha,1495.3304093567249,SMAT
2021-11-09,L Kishan Singha,1490.3304093567249,SMAT
2022-10-20,L Kishan Singha,1489.567251461988,SMAT
2023-10-21,L Kishan Singha,1488.4958228905593,SMAT
2023-10-23,L Kishan Singha,1488.412489557226,SMAT
2025-06-15,L McCarthy,1495.0,T20I
2024-09-21,L Monanthane,1495.0,T20I
2024-09-24,L Monanthane,1490.75,T20I
2024-09-25,L Monanthane,1491.8653846153845,T20I
2017-01-20,L Ngidi,1505.0,T20I
2017-01-22,L Ngidi,1510.0,T20I
2017-01-25,L Ngidi,1505.0,T20I
2018-04-30,L Ngidi,1505.423076923077,IPL
2018-05-03,L Ngidi,1504.1336032388663,IPL
2018-05-05,L Ngidi,1509.1336032388663,IPL
2018-05-18,L Ngidi,1514.1336032388663,IPL
2018-05-20,L Ngidi,1519.1336032388663,IPL
2018-05-22,L Ngidi,1519.9669365721995,IPL
2018-05-27,L Ngidi,1524.9669365721995,IPL
2018-08-14,L Ngidi,1519.9669365721995,T20I
2018-10-09,L Ngidi,1521.6248313090416,T20I
2018-10-12,L Ngidi,1526.2448313090415,T20I
2018-11-17,L Ngidi,1531.129446693657,T20I
2020-02-12,L Ngidi,1536.129446693657,T20I
2020-02-14,L Ngidi,1541.129446693657,T20I
2020-02-16,L Ngidi,1544.2294466936569,T20I
2020-02-21,L Ngidi,1542.8347098515517,T20I
2020-02-23,L Ngidi,1547.8347098515517,T20I
2020-02-26,L Ngidi,1547.8161913330332,T20I
2020-09-19,L Ngidi,1552.8161913330332,IPL
2020-09-22,L Ngidi,1556.3161913330332,IPL
2020-10-29,L Ngidi,1561.0161913330332,IPL
2020-11-01,L Ngidi,1566.0161913330332,IPL
2020-11-27,L Ngidi,1570.4685722854142,T20I
2020-11-29,L Ngidi,1574.0454953623373,T20I
2020-12-01,L Ngidi,1569.0454953623373,T20I
2021-04-21,L Ngidi,1574.0454953623373,IPL
2021-04-28,L Ngidi,1578.8531876700297,IPL
2021-05-01,L Ngidi,1573.8531876700297,IPL
2021-06-26,L Ngidi,1568.8531876700297,T20I
2021-06-27,L Ngidi,1567.5754098922519,T20I
2021-06-29,L Ngidi,1567.7896956065376,T20I
2021-07-01,L Ngidi,1562.7896956065376,T20I
2021-07-03,L Ngidi,1567.7896956065376,T20I
2021-07-19,L Ngidi,1572.7896956065376,T20I
2021-07-22,L Ngidi,1573.8611241779663,T20I
2022-06-17,L Ngidi,1578.8611241779663,T20I
2022-07-27,L Ngidi,1583.8611241779663,T20I
2022-07-28,L Ngidi,1588.8611241779663,T20I
2022-07-31,L Ngidi,1584.527790844633,T20I
2022-08-03,L Ngidi,1588.7200985369407,T20I
2022-08-05,L Ngidi,1589.6411511685196,T20I
2022-10-02,L Ngidi,1584.6411511685196,T20I
2022-10-04,L Ngidi,1587.2840083113767,T20I
2022-10-24,L Ngidi,1591.9268654542338,T20I
2022-10-24,L Ngidi,1596.569722597091,T20WC
2022-10-30,L Ngidi,1601.569722597091,T20I
2022-10-30,L Ngidi,1606.569722597091,T20WC
2022-11-03,L Ngidi,1606.6081841355524,T20I
2022-11-03,L Ngidi,1606.6466456740138,T20WC
2022-11-06,L Ngidi,1601.6466456740138,T20I
2022-11-06,L Ngidi,1596.6466456740138,T20WC
2023-01-13,L Ngidi,1597.979979007347,SAT
2023-01-15,L Ngidi,1602.759979007347,SAT
2023-01-17,L Ngidi,1597.759979007347,SAT
2023-01-19,L Ngidi,1602.759979007347,SAT
2023-01-21,L Ngidi,1607.759979007347,SAT
2023-01-22,L Ngidi,1608.7215174688856,SAT
2023-01-24,L Ngidi,1609.3881841355524,SAT
2023-02-07,L Ngidi,1613.8881841355524,SAT
2023-02-08,L Ngidi,1613.4252211725893,SAT
2023-03-28,L Ngidi,1617.496649744018,T20I
2023-08-30,L Ngidi,1612.496649744018,T20I
2023-09-01,L Ngidi,1607.496649744018,T20I
2024-01-12,L Ngidi,1608.0799830773512,SAT
2024-01-14,L Ngidi,1613.0799830773512,SAT
2024-01-17,L Ngidi,1618.0799830773512,SAT
2024-01-19,L Ngidi,1613.0799830773512,SAT
2024-01-21,L Ngidi,1618.0799830773512,SAT
2024-01-24,L Ngidi,1615.8599830773512,SAT
2024-01-26,L Ngidi,1614.6799830773512,SAT
2024-01-28,L Ngidi,1614.0799830773512,SAT
2024-02-02,L Ngidi,1609.0799830773512,SAT
2024-05-23,L Ngidi,1608.2999830773513,T20I
2024-05-25,L Ngidi,1612.3833164106845,T20I
2024-09-29,L Ngidi,1613.1140856414538,T20I
2025-01-11,L Ngidi,1608.1140856414538,SAT
2025-01-13,L Ngidi,1607.1740856414538,SAT
2025-01-18,L Ngidi,1602.1740856414538,SAT
2025-01-30,L Ngidi,1601.5161909046117,SAT
2025-02-01,L Ngidi,1596.5161909046117,SAT
2025-05-03,L Ngidi,1601.5161909046117,IPL
2025-05-23,L Ngidi,1599.7661909046117,IPL
2015-07-15,L Nou,1500.5,T20I
2015-07-17,L Nou,1501.3333333333333,T20I
2024-03-18,L Nyarko,1495.0,T20I
2024-09-24,L Nyarko,1490.5,T20I
2024-09-25,L Nyarko,1491.7,T20I
2024-09-26,L Nyarko,1496.7,T20I
2018-12-22,L Pope,1495.0,BBL
2018-12-24,L Pope,1490.0,BBL
2019-01-20,L Pope,1495.0,BBL
2019-01-23,L Pope,1490.0,BBL
2019-02-02,L Pope,1485.66,BBL
2019-02-10,L Pope,1480.66,BBL
2019-12-22,L Pope,1475.66,BBL
2019-12-26,L Pope,1476.91,BBL
2019-12-28,L Pope,1481.91,BBL
2020-01-02,L Pope,1486.91,BBL
2020-01-05,L Pope,1491.91,BBL
2020-01-08,L Pope,1496.8715384615386,BBL
2020-01-12,L Pope,1491.8715384615386,BBL
2021-01-03,L Pope,1487.5937606837608,BBL
2021-01-06,L Pope,1492.5937606837608,BBL
2021-01-10,L Pope,1487.7604273504276,BBL
2021-01-13,L Pope,1487.7804273504275,BBL
2021-01-16,L Pope,1482.7804273504275,BBL
2021-01-22,L Pope,1482.0211680911682,BBL
2021-12-21,L Pope,1481.881168091168,BBL
2021-12-26,L Pope,1485.7145014245013,BBL
2024-01-05,L Pope,1490.4452706552706,BBL
2024-01-09,L Pope,1488.9452706552706,BBL
2024-01-11,L Pope,1483.9452706552706,BBL
2024-01-14,L Pope,1488.9452706552706,BBL
2024-01-20,L Pope,1493.9452706552706,BBL
2024-01-22,L Pope,1498.2452706552706,BBL
2024-12-17,L Pope,1497.052962962963,BBL
2024-12-20,L Pope,1502.052962962963,BBL
2024-12-22,L Pope,1507.052962962963,BBL
2024-12-27,L Pope,1506.352962962963,BBL
2024-12-31,L Pope,1501.352962962963,BBL
2025-01-02,L Pope,1505.075185185185,BBL
2025-01-05,L Pope,1509.6521082621082,BBL
2025-01-11,L Pope,1513.7674928774927,BBL
2025-01-15,L Pope,1518.6521082621082,BBL
2025-01-18,L Pope,1513.7310556305292,BBL
2022-11-17,L Sanogo,1500.58,T20I
2022-11-18,L Sanogo,1495.722857142857,T20I
2024-09-25,L Sanogo,1500.722857142857,T20I
2020-12-20,L Scott,1495.0,BBL
2024-12-22,L Scott,1494.9444444444443,BBL
2024-12-27,L Scott,1493.0277777777776,BBL
2019-12-06,L Shafeeg,1505.0,T20I
2019-12-07,L Shafeeg,1500.7,T20I
2019-12-09,L Shafeeg,1501.2,T20I
2021-10-28,L Shafeeg,1496.2,T20I
2023-09-29,L Shafeeg,1501.2,T20I
2023-10-01,L Shafeeg,1496.2,T20I
2023-10-04,L Shafeeg,1491.2,T20I
2023-10-05,L Shafeeg,1495.18,T20I
2024-08-30,L Shafeeg,1490.18,T20I
2024-08-31,L Shafeeg,1495.18,T20I
2024-09-02,L Shafeeg,1490.18,T20I
2024-09-05,L Shafeeg,1491.5800000000002,T20I
2024-09-06,L Shafeeg,1492.0800000000002,T20I
2024-10-19,L Shafeeg,1497.0800000000002,T20I
2024-10-22,L Shafeeg,1496.7378947368422,T20I
2019-03-22,L Siaka,1505.0,T20I
2019-03-22,L Siaka,1510.0,T20I
2019-03-24,L Siaka,1515.0,T20I
2021-10-17,L Siaka,1510.0,T20I
2021-10-17,L Siaka,1505.0,T20WC
2019-02-03,L Sipamla,1495.66,T20I
2019-02-06,L Sipamla,1493.6984615384615,T20I
2019-03-19,L Sipamla,1494.4484615384615,T20I
2019-03-22,L Sipamla,1493.4484615384615,T20I
2020-12-01,L Sipamla,1488.4484615384615,T20I
2021-02-11,L Sipamla,1487.8651282051283,T20I
2021-02-13,L Sipamla,1482.8651282051283,T20I
2021-02-14,L Sipamla,1477.8651282051283,T20I
2024-11-13,L Sipamla,1472.8651282051283,T20I
2024-11-15,L Sipamla,1470.7251282051282,T20I
2025-01-11,L Sipamla,1475.7251282051282,SAT
2025-01-16,L Sipamla,1470.7251282051282,SAT
2025-01-20,L Sipamla,1465.7251282051282,SAT
2025-01-24,L Sipamla,1465.8405128205127,SAT
2025-01-26,L Sipamla,1470.8405128205127,SAT
2025-01-28,L Sipamla,1475.8405128205127,SAT
2025-01-30,L Sipamla,1480.8405128205127,SAT
2025-02-01,L Sipamla,1481.2571794871794,SAT
2025-02-05,L Sipamla,1476.2571794871794,SAT
2022-02-07,L Wood,1498.75,PSL
2022-09-20,L Wood,1503.75,T20I
2022-09-22,L Wood,1498.75,T20I
2022-12-13,L Wood,1493.75,BBL
2022-12-16,L Wood,1498.75,BBL
2022-12-23,L Wood,1503.75,BBL
2022-12-26,L Wood,1503.9166666666667,BBL
2022-12-29,L Wood,1508.780303030303,BBL
2022-12-31,L Wood,1503.780303030303,BBL
2023-01-03,L Wood,1508.780303030303,BBL
2023-01-06,L Wood,1507.8636363636363,BBL
2023-01-09,L Wood,1507.4071146245058,BBL
2023-01-12,L Wood,1511.6071146245058,BBL
2023-01-14,L Wood,1511.5237812911726,BBL
2023-01-16,L Wood,1506.5237812911726,BBL
2023-01-22,L Wood,1510.6637812911727,BBL
2023-01-25,L Wood,1515.4437812911726,BBL
2023-08-30,L Wood,1520.4437812911726,T20I
2023-09-03,L Wood,1519.9437812911726,T20I
2023-09-05,L Wood,1518.1360889834802,T20I
2024-02-18,L Wood,1517.1160889834803,PSL
2024-02-21,L Wood,1522.1160889834803,PSL
2024-02-23,L Wood,1527.1160889834803,PSL
2024-02-25,L Wood,1525.9360889834802,PSL
2024-02-26,L Wood,1525.352755650147,PSL
2024-03-04,L Wood,1525.0194223168137,PSL
2024-03-05,L Wood,1520.0194223168137,PSL
2024-03-08,L Wood,1525.0194223168137,PSL
2024-03-11,L Wood,1525.4360889834804,PSL
2024-03-14,L Wood,1520.4360889834804,PSL
2024-03-16,L Wood,1519.6027556501472,PSL
2024-03-24,L Wood,1514.6027556501472,IPL
2024-04-27,L Wood,1511.4360889834804,IPL
2025-04-19,L Wood,1506.491644539036,PSL
2025-04-21,L Wood,1511.491644539036,PSL
2025-04-24,L Wood,1516.491644539036,PSL
